sut_name	repeat	status	gen_rc	raw_rc	final_rc	cov_rc	mut_rc	line	branch	mutation
HumanEval_79	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_79	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_79	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_80	1	ok	0	0	0	0	0	100.0	100.0	80.95
HumanEval_80	2	ok	0	0	0	0	0	100.0	100.0	80.95
HumanEval_80	3	ok	0	0	0	0	0	100.0	100.0	80.95
HumanEval_80	4	ok	0	0	0	0	0	100.0	100.0	80.95
HumanEval_80	5	ok	0	0	0	0	0	100.0	100.0	90.48
HumanEval_81	1	ok	0	1	0	0	0	78.57	75.0	45.1
HumanEval_81	2	ok	0	1	0	0	0	64.29	58.33	21.57
HumanEval_81	3	ok	0	1	0	0	0	78.57	75.0	45.1
HumanEval_81	4	ok	0	1	0	0	0	78.57	75.0	45.1
HumanEval_81	5	ok	0	1	0	0	0	21.43	8.33	1.96
HumanEval_82	1	ok	0	1	0	0	0	100.0	100.0	78.95
HumanEval_82	2	ok	0	1	0	0	0	100.0	100.0	78.95
HumanEval_82	3	ok	0	0	0	0	0	100.0	100.0	78.95
HumanEval_82	4	ok	0	0	0	0	0	100.0	100.0	78.95
HumanEval_82	5	ok	0	1	0	0	0	100.0	100.0	78.95
HumanEval_83	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_83	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_83	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_83	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_83	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_84	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_84	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_84	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_84	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_84	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_85	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_85	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_85	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_85	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_85	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_86	1	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_86	2	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_86	3	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_86	4	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_86	5	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_87	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_87	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_87	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_87	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_87	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_88	1	ok	0	1	0	0	0	100.0	100.0	92.31
HumanEval_88	2	ok	0	1	0	0	0	100.0	100.0	92.31
HumanEval_88	3	ok	0	1	0	0	0	100.0	100.0	92.31
HumanEval_88	4	ok	0	1	0	0	0	100.0	100.0	92.31
HumanEval_88	5	ok	0	0	0	0	0	100.0	100.0	92.31
HumanEval_89	1	ok	0	0	0	0	0	100.0	100.0	96.0
HumanEval_89	2	ok	0	0	0	0	0	100.0	100.0	96.0
HumanEval_89	3	ok	0	0	0	0	0	100.0	100.0	96.0
HumanEval_89	4	ok	0	0	0	0	0	100.0	100.0	96.0
HumanEval_89	5	ok	0	0	0	0	0	100.0	100.0	96.0
HumanEval_90	1	ok	0	0	0	0	0	100.0	100.0	66.67
HumanEval_90	2	ok	0	0	0	0	0	100.0	100.0	66.67
HumanEval_90	3	ok	0	0	0	0	0	100.0	100.0	66.67
HumanEval_90	4	ok	0	0	0	0	0	100.0	100.0	66.67
HumanEval_90	5	ok	0	0	0	0	0	100.0	100.0	66.67
HumanEval_91	1	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_91	2	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_91	3	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_91	4	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_91	5	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_92	1	ok	0	0	0	0	0	100.0	100.0	70.59
HumanEval_92	2	ok	0	0	0	0	0	100.0	100.0	88.24
HumanEval_92	3	ok	0	0	0	0	0	100.0	100.0	70.59
HumanEval_92	4	ok	0	0	0	0	0	100.0	100.0	70.59
HumanEval_92	5	ok	0	1	0	0	0	100.0	100.0	88.24
HumanEval_93	1	ok	0	0	0	0	0	100.0	100.0	91.49
HumanEval_93	2	ok	0	1	0	0	0	100.0	100.0	87.23
HumanEval_93	3	ok	0	1	0	0	0	100.0	100.0	87.23
HumanEval_93	4	ok	0	0	0	0	0	100.0	100.0	87.23
HumanEval_93	5	ok	0	0	0	0	0	100.0	100.0	87.23
HumanEval_94	1	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_94	2	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_94	3	ok	0	0	0	0	0	100.0	100.0	96.77
HumanEval_94	4	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_94	5	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_95	1	ok	0	0	0	0	0	100.0	100.0	94.74
HumanEval_95	2	ok	0	0	0	0	0	100.0	100.0	94.74
HumanEval_95	3	ok	0	0	0	0	0	100.0	100.0	94.74
HumanEval_95	4	ok	0	0	0	0	0	100.0	100.0	94.74
HumanEval_95	5	ok	0	0	0	0	0	100.0	100.0	94.74
HumanEval_96	1	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_96	2	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_96	3	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_96	4	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_96	5	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_97	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_97	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_97	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_97	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_97	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_98	1	ok	0	1	0	0	0	100.0	100.0	93.75
HumanEval_98	2	ok	0	1	0	0	0	100.0	100.0	93.75
HumanEval_98	3	ok	0	1	0	0	0	100.0	100.0	93.75
HumanEval_98	4	ok	0	1	0	0	0	100.0	100.0	93.75
HumanEval_98	5	ok	0	0	0	0	0	100.0	100.0	93.75
HumanEval_99	1	ok	0	0	0	0	0	100.0	100.0	87.5
HumanEval_99	2	ok	0	0	0	0	0	100.0	100.0	93.75
HumanEval_99	3	ok	0	0	0	0	0	100.0	100.0	87.5
HumanEval_99	4	ok	0	0	0	0	0	100.0	100.0	87.5
HumanEval_99	5	ok	0	0	0	0	0	100.0	100.0	87.5
HumanEval_100	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_100	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_100	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_100	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_100	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_101	1	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_101	2	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_101	3	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_101	4	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_101	5	ok	0	0	0	0	0	100.0	100.0	88.89
HumanEval_102	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_102	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_102	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_102	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_102	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_103	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_103	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_103	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_103	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_103	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_104	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_104	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_104	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_104	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_104	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_105	1	ok	0	0	0	0	0	87.5	85.0	79.25
HumanEval_105	2	ok	0	0	0	0	0	95.83	95.0	94.34
HumanEval_105	3	ok	0	0	0	0	0	87.5	85.0	79.25
HumanEval_105	4	ok	0	0	0	0	0	91.67	90.0	86.79
HumanEval_105	5	ok	0	0	0	0	0	95.83	95.0	92.45
HumanEval_106	1	ok	0	0	0	0	0	100.0	100.0	97.3
HumanEval_106	2	ok	0	0	0	0	0	100.0	100.0	97.3
HumanEval_106	3	ok	0	0	0	0	0	100.0	100.0	97.3
HumanEval_106	4	ok	0	0	0	0	0	100.0	100.0	97.3
HumanEval_106	5	ok	0	0	0	0	0	100.0	100.0	97.3
HumanEval_107	1	ok	0	1	0	0	0	100.0	83.33	92.0
HumanEval_107	2	ok	0	1	0	0	0	100.0	83.33	92.0
HumanEval_107	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_107	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_107	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_108	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_108	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_108	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_108	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_108	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_109	1	ok	0	1	0	0	0	100.0	100.0	92.31
HumanEval_109	2	ok	0	0	0	0	0	100.0	100.0	92.31
HumanEval_109	3	ok	0	0	0	0	0	100.0	100.0	92.31
HumanEval_109	4	ok	0	0	0	0	0	100.0	100.0	92.31
HumanEval_109	5	ok	0	0	0	0	0	100.0	100.0	92.31
HumanEval_110	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_110	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_110	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_110	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_110	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_111	1	ok	0	0	0	0	0	100.0	90.0	88.89
HumanEval_111	2	ok	0	0	0	0	0	100.0	90.0	88.89
HumanEval_111	3	ok	0	0	0	0	0	100.0	90.0	88.89
HumanEval_111	4	ok	0	0	0	0	0	100.0	90.0	88.89
HumanEval_111	5	ok	0	0	0	0	0	100.0	90.0	88.89
HumanEval_112	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_112	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_112	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_112	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_112	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_113	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_113	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_113	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_113	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_113	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_114	1	ok	0	0	0	0	0	100.0	100.0	72.22
HumanEval_114	2	ok	0	0	0	0	0	100.0	100.0	72.22
HumanEval_114	3	ok	0	0	0	0	0	100.0	100.0	72.22
HumanEval_114	4	ok	0	0	0	0	0	100.0	100.0	72.22
HumanEval_114	5	ok	0	0	0	0	0	100.0	100.0	72.22
HumanEval_115	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_115	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_115	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_115	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_115	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_116	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_116	2	ok	0	1	0	0	0	100.0	100.0	60.0
HumanEval_116	3	ok	0	1	0	0	0	100.0	100.0	60.0
HumanEval_116	4	ok	0	1	0	0	0	100.0	100.0	60.0
HumanEval_116	5	ok	0	1	0	0	0	100.0	100.0	60.0
HumanEval_117	1	ok	0	0	0	0	0	100.0	100.0	75.0
HumanEval_117	2	ok	0	0	0	0	0	100.0	100.0	75.0
HumanEval_117	3	ok	0	0	0	0	0	100.0	100.0	75.0
HumanEval_117	4	ok	0	0	0	0	0	100.0	100.0	75.0
HumanEval_117	5	ok	0	0	0	0	0	100.0	100.0	75.0
HumanEval_118	1	ok	0	1	0	0	0	100.0	100.0	92.59
HumanEval_118	2	ok	0	1	0	0	0	100.0	100.0	92.59
HumanEval_118	3	ok	0	0	0	0	0	100.0	100.0	92.59
HumanEval_118	4	ok	0	0	0	0	0	100.0	100.0	92.59
HumanEval_118	5	ok	0	1	0	0	0	100.0	100.0	92.59
HumanEval_119	1	ok	0	1	0	0	0	100.0	100.0	93.1
HumanEval_119	2	ok	0	1	0	0	0	100.0	100.0	93.1
HumanEval_119	3	ok	0	0	0	0	0	100.0	100.0	96.55
HumanEval_119	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_119	5	ok	0	0	0	0	0	100.0	100.0	96.55
HumanEval_120	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_120	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_120	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_120	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_120	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_121	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_121	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_121	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_121	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_121	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_122	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_122	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_122	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_122	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_122	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_123	1	ok	0	1	0	0	0	100.0	100.0	68.18
HumanEval_123	2	ok	0	1	0	0	0	100.0	100.0	68.18
HumanEval_123	3	ok	0	1	0	0	0	100.0	100.0	68.18
HumanEval_123	4	ok	0	1	0	0	0	100.0	100.0	68.18
HumanEval_123	5	ok	0	1	0	0	0	100.0	100.0	68.18
HumanEval_124	1	ok	0	0	0	0	0	100.0	90.0	59.62
HumanEval_124	2	ok	0	0	0	0	0	100.0	100.0	61.54
HumanEval_124	3	ok	0	0	0	0	0	100.0	100.0	65.38
HumanEval_124	4	ok	0	0	0	0	0	100.0	100.0	61.54
HumanEval_124	5	ok	0	1	0	0	0	100.0	90.0	57.69
HumanEval_125	1	ok	0	1	0	0	0	100.0	100.0	83.33
HumanEval_125	2	ok	0	1	0	0	0	100.0	100.0	83.33
HumanEval_125	3	ok	0	1	0	0	0	100.0	100.0	83.33
HumanEval_125	4	ok	0	1	0	0	0	100.0	100.0	83.33
HumanEval_125	5	ok	0	1	0	0	0	100.0	100.0	83.33
HumanEval_126	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_126	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_126	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_126	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_126	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_127	1	ok	0	1	0	0	0	100.0	100.0	80.56
HumanEval_127	2	ok	0	1	0	0	0	100.0	100.0	80.56
HumanEval_127	3	ok	0	1	0	0	0	100.0	100.0	80.56
HumanEval_127	4	ok	0	0	0	0	0	100.0	100.0	91.67
HumanEval_127	5	ok	0	1	0	0	0	100.0	100.0	80.56
HumanEval_128	1	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_128	2	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_128	3	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_128	4	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_128	5	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_129	1	ok	0	1	0	0	0	100.0	100.0	83.64
HumanEval_129	2	ok	0	1	0	0	0	100.0	100.0	70.91
HumanEval_129	3	ok	0	0	0	0	0	100.0	100.0	72.73
HumanEval_129	4	ok	0	1	0	0	0	100.0	100.0	83.64
HumanEval_129	5	ok	0	1	0	0	0	100.0	100.0	83.64
HumanEval_130	1	ok	0	1	0	0	0	100.0	100.0	97.44
HumanEval_130	2	ok	0	1	0	0	0	100.0	100.0	97.44
HumanEval_130	3	ok	0	1	0	0	0	100.0	100.0	97.44
HumanEval_130	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_130	5	ok	0	1	0	0	0	100.0	100.0	97.44
HumanEval_131	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_131	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_131	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_131	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_131	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_132	1	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_132	2	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_132	3	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_132	4	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_132	5	ok	0	0	0	0	0	100.0	100.0	87.1
HumanEval_133	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_133	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_133	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_133	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_133	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_134	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_134	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_134	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_134	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_134	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_135	1	ok	0	0	0	0	0	100.0	100.0	94.12
HumanEval_135	2	ok	0	1	0	0	0	100.0	100.0	94.12
HumanEval_135	3	ok	0	1	0	0	0	100.0	100.0	94.12
HumanEval_135	4	ok	0	0	0	0	0	100.0	100.0	94.12
HumanEval_135	5	ok	0	0	0	0	0	100.0	100.0	88.24
HumanEval_136	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_136	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_136	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_136	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_136	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_137	1	ok	0	0	0	0	0	100.0	100.0	95.0
HumanEval_137	2	ok	0	0	0	0	0	100.0	100.0	95.0
HumanEval_137	3	ok	0	0	0	0	0	100.0	100.0	95.0
HumanEval_137	4	ok	0	0	0	0	0	100.0	100.0	95.0
HumanEval_137	5	ok	0	0	0	0	0	100.0	100.0	95.0
HumanEval_138	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_138	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_138	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_138	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_138	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_139	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_139	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_139	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_139	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_139	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_140	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_140	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_140	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_140	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_140	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_141	1	ok	0	0	0	0	0	100.0	100.0	97.37
HumanEval_141	2	ok	0	0	0	0	0	100.0	100.0	97.37
HumanEval_141	3	ok	0	0	0	0	0	100.0	100.0	97.37
HumanEval_141	4	ok	0	0	0	0	0	100.0	100.0	97.37
HumanEval_141	5	ok	0	0	0	0	0	100.0	100.0	97.37
HumanEval_142	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_142	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_142	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_142	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_142	5	ok	0	1	0	0	0	66.67	50.0	38.1
HumanEval_143	1	ok	0	1	0	0	0	100.0	100.0	93.1
HumanEval_143	2	ok	0	1	0	0	0	100.0	100.0	93.1
HumanEval_143	3	ok	0	1	0	0	0	100.0	100.0	93.1
HumanEval_143	4	ok	0	1	0	0	0	100.0	100.0	93.1
HumanEval_143	5	ok	0	1	0	0	0	100.0	100.0	93.1
HumanEval_144	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_144	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_144	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_144	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_144	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_145	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_145	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_145	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_145	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_145	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_146	1	ok	0	1	0	0	0	100.0	100.0	80.95
HumanEval_146	2	ok	0	1	0	0	0	100.0	100.0	71.43
HumanEval_146	3	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_146	4	ok	0	1	0	0	0	100.0	100.0	80.95
HumanEval_146	5	ok	0	1	0	0	0	100.0	100.0	80.95
HumanEval_147	1	ok	0	1	0	0	0	100.0	100.0	63.89
HumanEval_147	2	ok	0	1	0	0	0	100.0	100.0	63.89
HumanEval_147	3	ok	0	1	0	0	0	100.0	100.0	75.0
HumanEval_147	4	ok	0	1	0	0	0	40.0	50.0	2.78
HumanEval_147	5	ok	0	1	0	0	0	100.0	100.0	63.89
HumanEval_148	1	ok	0	0	0	0	0	100.0	100.0	97.37
HumanEval_148	2	ok	0	0	0	0	0	100.0	100.0	57.89
HumanEval_148	3	ok	0	0	0	0	0	100.0	100.0	97.37
HumanEval_148	4	ok	0	0	0	0	0	100.0	100.0	57.89
HumanEval_148	5	ok	0	0	0	0	0	100.0	100.0	57.89
HumanEval_149	1	ok	0	0	0	0	0	85.71	50.0	71.43
HumanEval_149	2	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_149	3	ok	0	0	0	0	0	100.0	100.0	71.43
HumanEval_149	4	ok	0	1	0	0	0	100.0	100.0	85.71
HumanEval_149	5	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_150	1	ok	0	0	0	0	0	100.0	100.0	89.47
HumanEval_150	2	ok	0	0	0	0	0	100.0	100.0	89.47
HumanEval_150	3	ok	0	0	0	0	0	100.0	100.0	89.47
HumanEval_150	4	ok	0	0	0	0	0	100.0	100.0	89.47
HumanEval_150	5	ok	0	0	0	0	0	100.0	100.0	89.47
HumanEval_151	1	ok	0	0	0	0	0	100.0	100.0	82.35
HumanEval_151	2	ok	0	0	0	0	0	100.0	100.0	82.35
HumanEval_151	3	ok	0	0	0	0	0	100.0	100.0	82.35
HumanEval_151	4	ok	0	0	0	0	0	100.0	100.0	82.35
HumanEval_151	5	ok	0	0	0	0	0	100.0	100.0	82.35
HumanEval_152	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_152	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_152	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_152	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_152	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_153	1	ok	0	0	0	0	0	100.0	83.33	71.43
HumanEval_153	2	ok	0	0	0	0	0	100.0	83.33	71.43
HumanEval_153	3	ok	0	0	0	0	0	100.0	83.33	71.43
HumanEval_153	4	ok	0	0	0	0	0	100.0	83.33	71.43
HumanEval_153	5	ok	0	0	0	0	0	100.0	83.33	71.43
HumanEval_154	1	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_154	2	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_154	3	ok	0	0	0	0	0	100.0	100.0	92.86
HumanEval_154	4	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_154	5	ok	0	0	0	0	0	100.0	100.0	92.86
HumanEval_155	1	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_155	2	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_155	3	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_155	4	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_155	5	ok	0	0	0	0	0	100.0	100.0	85.71
HumanEval_156	1	ok	0	1	0	0	0	100.0	100.0	61.45
HumanEval_156	2	ok	0	1	0	0	0	100.0	100.0	61.45
HumanEval_156	3	ok	0	1	0	0	0	100.0	100.0	61.45
HumanEval_156	4	ok	0	1	0	0	0	100.0	100.0	61.45
HumanEval_156	5	ok	0	1	0	0	0	100.0	100.0	61.45
HumanEval_157	1	ok	0	1	0	0	0	100.0	100.0	73.08
HumanEval_157	2	ok	0	1	0	0	0	100.0	100.0	73.08
HumanEval_157	3	ok	0	1	0	0	0	100.0	100.0	73.08
HumanEval_157	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_157	5	ok	0	1	0	0	0	100.0	100.0	73.08
HumanEval_158	1	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_158	2	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_158	3	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_158	4	ok	0	0	0	0	0	100.0	100.0	90.0
HumanEval_158	5	ok	0	0	0	0	0	100.0	100.0	90.0
