approach,model,sut,rep,rel_path,status,executable,line_pct,branch_pct,mutation_score_pct
GPT-5.5,,Java_140,run_0001,main/Java_140/run_0001/1-4/metrics/status.json,ok,True,94.4444,91.6667,66.6667
GPT-5.5,,Java_140,run_0001,main/Java_140/run_0001/1-5/metrics/status.json,ok,True,94.4444,91.6667,66.6667
GPT-5.5,,Java_141,run_0001,main/Java_141/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_141,run_0001,main/Java_141/run_0001/1-2/metrics/status.json,ok,True,100.0,90.0,90.0
GPT-5.5,,Java_141,run_0001,main/Java_141/run_0001/1-3/metrics/status.json,ok,True,88.8889,90.0,70.0
GPT-5.5,,Java_141,run_0001,main/Java_141/run_0001/1-4/metrics/status.json,ok,True,100.0,90.0,100.0
GPT-5.5,,Java_141,run_0001,main/Java_141/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_142,run_0001,main/Java_142/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_142,run_0001,main/Java_142/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_142,run_0001,main/Java_142/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_142,run_0001,main/Java_142/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_142,run_0001,main/Java_142/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_143,run_0001,main/Java_143/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_143,run_0001,main/Java_143/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_143,run_0001,main/Java_143/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_143,run_0001,main/Java_143/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_143,run_0001,main/Java_143/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_144,run_0001,main/Java_144/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_144,run_0001,main/Java_144/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,83.3333
GPT-5.5,,Java_144,run_0001,main/Java_144/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_144,run_0001,main/Java_144/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_144,run_0001,main/Java_144/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,83.3333
GPT-5.5,,Java_145,run_0001,main/Java_145/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,76.0
GPT-5.5,,Java_145,run_0001,main/Java_145/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_145,run_0001,main/Java_145/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,76.0
GPT-5.5,,Java_145,run_0001,main/Java_145/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,76.0
GPT-5.5,,Java_145,run_0001,main/Java_145/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,76.0
GPT-5.5,,Java_146,run_0001,main/Java_146/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_146,run_0001,main/Java_146/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_146,run_0001,main/Java_146/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_146,run_0001,main/Java_146/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_146,run_0001,main/Java_146/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_147,run_0001,main/Java_147/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,78.9474
GPT-5.5,,Java_147,run_0001,main/Java_147/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,84.2105
GPT-5.5,,Java_147,run_0001,main/Java_147/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,78.9474
GPT-5.5,,Java_147,run_0001,main/Java_147/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,78.9474
GPT-5.5,,Java_147,run_0001,main/Java_147/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,78.9474
GPT-5.5,,Java_148,run_0001,main/Java_148/run_0001/1-1/metrics/status.json,ok,True,100.0,87.5,88.8889
GPT-5.5,,Java_148,run_0001,main/Java_148/run_0001/1-2/metrics/status.json,ok,True,100.0,75.0,88.8889
GPT-5.5,,Java_148,run_0001,main/Java_148/run_0001/1-3/metrics/status.json,ok,True,100.0,87.5,88.8889
GPT-5.5,,Java_148,run_0001,main/Java_148/run_0001/1-4/metrics/status.json,ok,True,100.0,87.5,88.8889
GPT-5.5,,Java_148,run_0001,main/Java_148/run_0001/1-5/metrics/status.json,ok,True,100.0,87.5,88.8889
GPT-5.5,,Java_149,run_0001,main/Java_149/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_149,run_0001,main/Java_149/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_149,run_0001,main/Java_149/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_149,run_0001,main/Java_149/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_149,run_0001,main/Java_149/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_15,run_0001,main/Java_15/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_15,run_0001,main/Java_15/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_15,run_0001,main/Java_15/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_15,run_0001,main/Java_15/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_15,run_0001,main/Java_15/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_150,run_0001,main/Java_150/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_150,run_0001,main/Java_150/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_150,run_0001,main/Java_150/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_150,run_0001,main/Java_150/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_150,run_0001,main/Java_150/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_152,run_0001,main/Java_152/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_152,run_0001,main/Java_152/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_152,run_0001,main/Java_152/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_152,run_0001,main/Java_152/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_152,run_0001,main/Java_152/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_153,run_0001,main/Java_153/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_153,run_0001,main/Java_153/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_153,run_0001,main/Java_153/run_0001/1-3/metrics/status.json,ok,True,80.0,75.0,60.0
GPT-5.5,,Java_153,run_0001,main/Java_153/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_153,run_0001,main/Java_153/run_0001/1-5/metrics/status.json,ok,True,80.0,75.0,60.0
GPT-5.5,,Java_154,run_0001,main/Java_154/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_154,run_0001,main/Java_154/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_154,run_0001,main/Java_154/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_154,run_0001,main/Java_154/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_154,run_0001,main/Java_154/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_155,run_0001,main/Java_155/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,83.3333
GPT-5.5,,Java_155,run_0001,main/Java_155/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,83.3333
GPT-5.5,,Java_155,run_0001,main/Java_155/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,83.3333
GPT-5.5,,Java_155,run_0001,main/Java_155/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,83.3333
GPT-5.5,,Java_155,run_0001,main/Java_155/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,83.3333
GPT-5.5,,Java_156,run_0001,main/Java_156/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_156,run_0001,main/Java_156/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_156,run_0001,main/Java_156/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_156,run_0001,main/Java_156/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_156,run_0001,main/Java_156/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_157,run_0001,main/Java_157/run_0001/1-1/metrics/status.json,ok,True,100.0,83.3333,75.0
GPT-5.5,,Java_157,run_0001,main/Java_157/run_0001/1-2/metrics/status.json,ok,True,100.0,83.3333,75.0
GPT-5.5,,Java_157,run_0001,main/Java_157/run_0001/1-3/metrics/status.json,ok,True,100.0,83.3333,75.0
GPT-5.5,,Java_157,run_0001,main/Java_157/run_0001/1-4/metrics/status.json,ok,True,100.0,83.3333,75.0
GPT-5.5,,Java_157,run_0001,main/Java_157/run_0001/1-5/metrics/status.json,ok,True,100.0,83.3333,75.0
GPT-5.5,,Java_158,run_0001,main/Java_158/run_0001/1-1/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_158,run_0001,main/Java_158/run_0001/1-2/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_158,run_0001,main/Java_158/run_0001/1-3/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_158,run_0001,main/Java_158/run_0001/1-4/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_158,run_0001,main/Java_158/run_0001/1-5/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_159,run_0001,main/Java_159/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_159,run_0001,main/Java_159/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_159,run_0001,main/Java_159/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_159,run_0001,main/Java_159/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_159,run_0001,main/Java_159/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,85.7143
GPT-5.5,,Java_16,run_0001,main/Java_16/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_16,run_0001,main/Java_16/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_16,run_0001,main/Java_16/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_16,run_0001,main/Java_16/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_16,run_0001,main/Java_16/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_160,run_0001,main/Java_160/run_0001/1-1/metrics/status.json,ok,True,100.0,93.75,90.3226
GPT-5.5,,Java_160,run_0001,main/Java_160/run_0001/1-2/metrics/status.json,ok,True,100.0,93.75,90.3226
GPT-5.5,,Java_160,run_0001,main/Java_160/run_0001/1-3/metrics/status.json,ok,True,100.0,93.75,90.3226
GPT-5.5,,Java_160,run_0001,main/Java_160/run_0001/1-4/metrics/status.json,ok,True,100.0,93.75,83.871
GPT-5.5,,Java_160,run_0001,main/Java_160/run_0001/1-5/metrics/status.json,ok,True,100.0,93.75,83.871
GPT-5.5,,Java_161,run_0001,main/Java_161/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_161,run_0001,main/Java_161/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_161,run_0001,main/Java_161/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_161,run_0001,main/Java_161/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_161,run_0001,main/Java_161/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_162,run_0001,main/Java_162/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_162,run_0001,main/Java_162/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_162,run_0001,main/Java_162/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_162,run_0001,main/Java_162/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_162,run_0001,main/Java_162/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_163,run_0001,main/Java_163/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_163,run_0001,main/Java_163/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_163,run_0001,main/Java_163/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_163,run_0001,main/Java_163/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_163,run_0001,main/Java_163/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_18,run_0001,main/Java_18/run_0001/1-1/metrics/status.json,ok,True,100.0,75.0,100.0
GPT-5.5,,Java_18,run_0001,main/Java_18/run_0001/1-2/metrics/status.json,ok,True,100.0,75.0,100.0
GPT-5.5,,Java_18,run_0001,main/Java_18/run_0001/1-3/metrics/status.json,ok,True,100.0,75.0,100.0
GPT-5.5,,Java_18,run_0001,main/Java_18/run_0001/1-4/metrics/status.json,ok,True,100.0,75.0,100.0
GPT-5.5,,Java_18,run_0001,main/Java_18/run_0001/1-5/metrics/status.json,ok,True,100.0,75.0,100.0
GPT-5.5,,Java_2,run_0001,main/Java_2/run_0001/1-1/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_2,run_0001,main/Java_2/run_0001/1-2/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_2,run_0001,main/Java_2/run_0001/1-3/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_2,run_0001,main/Java_2/run_0001/1-4/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_2,run_0001,main/Java_2/run_0001/1-5/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_20,run_0001,main/Java_20/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,76.9231
GPT-5.5,,Java_20,run_0001,main/Java_20/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,76.9231
GPT-5.5,,Java_20,run_0001,main/Java_20/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,69.2308
GPT-5.5,,Java_20,run_0001,main/Java_20/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,76.9231
GPT-5.5,,Java_20,run_0001,main/Java_20/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,76.9231
GPT-5.5,,Java_21,run_0001,main/Java_21/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_21,run_0001,main/Java_21/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_21,run_0001,main/Java_21/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_21,run_0001,main/Java_21/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_21,run_0001,main/Java_21/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_22,run_0001,main/Java_22/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_22,run_0001,main/Java_22/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_22,run_0001,main/Java_22/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_22,run_0001,main/Java_22/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_22,run_0001,main/Java_22/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_23,run_0001,main/Java_23/run_0001/1-1/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_23,run_0001,main/Java_23/run_0001/1-2/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_23,run_0001,main/Java_23/run_0001/1-3/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_23,run_0001,main/Java_23/run_0001/1-4/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_23,run_0001,main/Java_23/run_0001/1-5/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_24,run_0001,main/Java_24/run_0001/1-1/metrics/status.json,ok,True,80.0,75.0,71.4286
GPT-5.5,,Java_24,run_0001,main/Java_24/run_0001/1-2/metrics/status.json,ok,True,80.0,75.0,71.4286
GPT-5.5,,Java_24,run_0001,main/Java_24/run_0001/1-3/metrics/status.json,ok,True,80.0,75.0,71.4286
GPT-5.5,,Java_24,run_0001,main/Java_24/run_0001/1-4/metrics/status.json,ok,True,80.0,75.0,71.4286
GPT-5.5,,Java_24,run_0001,main/Java_24/run_0001/1-5/metrics/status.json,ok,True,80.0,75.0,71.4286
GPT-5.5,,Java_25,run_0001,main/Java_25/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_25,run_0001,main/Java_25/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_25,run_0001,main/Java_25/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_25,run_0001,main/Java_25/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_25,run_0001,main/Java_25/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_26,run_0001,main/Java_26/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_26,run_0001,main/Java_26/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_26,run_0001,main/Java_26/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_26,run_0001,main/Java_26/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_26,run_0001,main/Java_26/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_27,run_0001,main/Java_27/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_27,run_0001,main/Java_27/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_27,run_0001,main/Java_27/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_27,run_0001,main/Java_27/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_27,run_0001,main/Java_27/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_28,run_0001,main/Java_28/run_0001/1-1/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_28,run_0001,main/Java_28/run_0001/1-2/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_28,run_0001,main/Java_28/run_0001/1-3/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_28,run_0001,main/Java_28/run_0001/1-4/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_28,run_0001,main/Java_28/run_0001/1-5/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_29,run_0001,main/Java_29/run_0001/1-1/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_29,run_0001,main/Java_29/run_0001/1-2/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_29,run_0001,main/Java_29/run_0001/1-3/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_29,run_0001,main/Java_29/run_0001/1-4/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_29,run_0001,main/Java_29/run_0001/1-5/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_3,run_0001,main/Java_3/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_3,run_0001,main/Java_3/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_3,run_0001,main/Java_3/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_3,run_0001,main/Java_3/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_3,run_0001,main/Java_3/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,80.0
GPT-5.5,,Java_30,run_0001,main/Java_30/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_30,run_0001,main/Java_30/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_30,run_0001,main/Java_30/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_30,run_0001,main/Java_30/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_30,run_0001,main/Java_30/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_31,run_0001,main/Java_31/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_31,run_0001,main/Java_31/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_31,run_0001,main/Java_31/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_31,run_0001,main/Java_31/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_31,run_0001,main/Java_31/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_32,run_0001,main/Java_32/run_0001/1-1/metrics/status.json,ok,True,87.5,87.5,68.4211
GPT-5.5,,Java_32,run_0001,main/Java_32/run_0001/1-2/metrics/status.json,ok,True,87.5,87.5,68.4211
GPT-5.5,,Java_32,run_0001,main/Java_32/run_0001/1-3/metrics/status.json,ok,True,87.5,87.5,68.4211
GPT-5.5,,Java_32,run_0001,main/Java_32/run_0001/1-4/metrics/status.json,ok,True,87.5,87.5,68.4211
GPT-5.5,,Java_32,run_0001,main/Java_32/run_0001/1-5/metrics/status.json,ok,True,87.5,87.5,68.4211
GPT-5.5,,Java_33,run_0001,main/Java_33/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_33,run_0001,main/Java_33/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_33,run_0001,main/Java_33/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_33,run_0001,main/Java_33/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_33,run_0001,main/Java_33/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_34,run_0001,main/Java_34/run_0001/1-1/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_34,run_0001,main/Java_34/run_0001/1-2/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_34,run_0001,main/Java_34/run_0001/1-3/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_34,run_0001,main/Java_34/run_0001/1-4/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_34,run_0001,main/Java_34/run_0001/1-5/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_35,run_0001,main/Java_35/run_0001/1-1/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_35,run_0001,main/Java_35/run_0001/1-2/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_35,run_0001,main/Java_35/run_0001/1-3/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_35,run_0001,main/Java_35/run_0001/1-4/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_35,run_0001,main/Java_35/run_0001/1-5/metrics/status.json,ok,True,100.0,,100.0
GPT-5.5,,Java_36,run_0001,main/Java_36/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_36,run_0001,main/Java_36/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_36,run_0001,main/Java_36/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_36,run_0001,main/Java_36/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_36,run_0001,main/Java_36/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_37,run_0001,main/Java_37/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_37,run_0001,main/Java_37/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_37,run_0001,main/Java_37/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_37,run_0001,main/Java_37/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_37,run_0001,main/Java_37/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,100.0
GPT-5.5,,Java_38,run_0001,main/Java_38/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_38,run_0001,main/Java_38/run_0001/1-2/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_38,run_0001,main/Java_38/run_0001/1-3/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_38,run_0001,main/Java_38/run_0001/1-4/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_38,run_0001,main/Java_38/run_0001/1-5/metrics/status.json,ok,True,100.0,100.0,87.5
GPT-5.5,,Java_39,run_0001,main/Java_39/run_0001/1-1/metrics/status.json,ok,True,100.0,100.0,92.3077
