dataset	language	model	sut_name	run_id	rep_id	repeat	status	note	generation_exit_code	generation_attempts	generation_empty_attempts	generation_final_attempt	pytest_raw_exit_code	pytest_final_exit_code	coverage_exit_code	mutmut_exit_code	sanitized_used	top_level_test_functions	skipped_test_functions	effective_test_functions	run_mutation	line_coverage_pct	branch_coverage_pct	mutation_score_pct	line_pct_penalized	branch_pct_penalized	mutation_pct_penalized	status_path	run_dir
quixbugs_python	python	gpt-4o	010_python_get_factors	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	77.7778	100.0	100.0	77.7778	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/010_python_get_factors/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/010_python_get_factors/run_0001/1-5
quixbugs_python	python	gpt-4o	011_python_hanoi	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-1
quixbugs_python	python	gpt-4o	011_python_hanoi	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-2
quixbugs_python	python	gpt-4o	011_python_hanoi	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-3
quixbugs_python	python	gpt-4o	011_python_hanoi	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-4
quixbugs_python	python	gpt-4o	011_python_hanoi	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/011_python_hanoi/run_0001/1-5
quixbugs_python	python	gpt-4o	012_python_is_valid_parenthesization	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	10	0	10	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-1
quixbugs_python	python	gpt-4o	012_python_is_valid_parenthesization	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-2
quixbugs_python	python	gpt-4o	012_python_is_valid_parenthesization	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	10	0	10	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-3
quixbugs_python	python	gpt-4o	012_python_is_valid_parenthesization	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	10	0	10	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-4
quixbugs_python	python	gpt-4o	012_python_is_valid_parenthesization	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	10	0	10	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/012_python_is_valid_parenthesization/run_0001/1-5
quixbugs_python	python	gpt-4o	013_python_kheapsort	run_0001	1-1	1	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-1
quixbugs_python	python	gpt-4o	013_python_kheapsort	run_0001	1-2	2	ok	ok	0	1	0	1	1	0	0	0	1	5	2	3	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-2
quixbugs_python	python	gpt-4o	013_python_kheapsort	run_0001	1-3	3	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	87.5	75.0	42.8571	87.5	75.0	42.8571	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-3
quixbugs_python	python	gpt-4o	013_python_kheapsort	run_0001	1-4	4	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-4
quixbugs_python	python	gpt-4o	013_python_kheapsort	run_0001	1-5	5	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/013_python_kheapsort/run_0001/1-5
quixbugs_python	python	gpt-4o	014_python_knapsack	run_0001	1-1	1	ok	ok	0	1	0	1	1	0	0	0	1	10	1	9	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-1
quixbugs_python	python	gpt-4o	014_python_knapsack	run_0001	1-2	2	ok	ok	0	1	0	1	1	0	0	0	1	10	1	9	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-2
quixbugs_python	python	gpt-4o	014_python_knapsack	run_0001	1-3	3	ok	ok	0	1	0	1	1	0	0	0	1	10	1	9	1	100.0	100.0	84.375	100.0	100.0	84.375	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-3
quixbugs_python	python	gpt-4o	014_python_knapsack	run_0001	1-4	4	ok	ok	0	1	0	1	1	0	0	0	1	10	1	9	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-4
quixbugs_python	python	gpt-4o	014_python_knapsack	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	10	0	10	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/014_python_knapsack/run_0001/1-5
quixbugs_python	python	gpt-4o	015_python_kth	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-1
quixbugs_python	python	gpt-4o	015_python_kth	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-2
quixbugs_python	python	gpt-4o	015_python_kth	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-3
quixbugs_python	python	gpt-4o	015_python_kth	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-4
quixbugs_python	python	gpt-4o	015_python_kth	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/015_python_kth/run_0001/1-5
quixbugs_python	python	gpt-4o	016_python_lcs_length	run_0001	1-1	1	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-1
quixbugs_python	python	gpt-4o	016_python_lcs_length	run_0001	1-2	2	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-2
quixbugs_python	python	gpt-4o	016_python_lcs_length	run_0001	1-3	3	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-3
quixbugs_python	python	gpt-4o	016_python_lcs_length	run_0001	1-4	4	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-4
quixbugs_python	python	gpt-4o	016_python_lcs_length	run_0001	1-5	5	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/016_python_lcs_length/run_0001/1-5
quixbugs_python	python	gpt-4o	017_python_levenshtein	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	10	0	10	1	100.0	100.0	89.7436	100.0	100.0	89.7436	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-1
quixbugs_python	python	gpt-4o	017_python_levenshtein	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.7436	100.0	100.0	89.7436	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-2
quixbugs_python	python	gpt-4o	017_python_levenshtein	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.7436	100.0	100.0	89.7436	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-3
quixbugs_python	python	gpt-4o	017_python_levenshtein	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.7436	100.0	100.0	89.7436	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-4
quixbugs_python	python	gpt-4o	017_python_levenshtein	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.7436	100.0	100.0	89.7436	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/017_python_levenshtein/run_0001/1-5
quixbugs_python	python	gpt-4o	018_python_lis	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	93.5484	100.0	75.0	93.5484	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-1
quixbugs_python	python	gpt-4o	018_python_lis	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	93.5484	100.0	75.0	93.5484	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-2
quixbugs_python	python	gpt-4o	018_python_lis	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	93.5484	100.0	75.0	93.5484	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-3
quixbugs_python	python	gpt-4o	018_python_lis	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	93.5484	100.0	75.0	93.5484	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-4
quixbugs_python	python	gpt-4o	018_python_lis	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	93.5484	100.0	75.0	93.5484	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/018_python_lis/run_0001/1-5
quixbugs_python	python	gpt-4o	019_python_longest_common_subsequence	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.3226	100.0	100.0	90.3226	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-1
quixbugs_python	python	gpt-4o	019_python_longest_common_subsequence	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.3226	100.0	100.0	90.3226	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-2
quixbugs_python	python	gpt-4o	019_python_longest_common_subsequence	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.3226	100.0	100.0	90.3226	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-3
quixbugs_python	python	gpt-4o	019_python_longest_common_subsequence	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.3226	100.0	100.0	90.3226	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-4
quixbugs_python	python	gpt-4o	019_python_longest_common_subsequence	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.3226	100.0	100.0	90.3226	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/019_python_longest_common_subsequence/run_0001/1-5
quixbugs_python	python	gpt-4o	020_python_max_sublist_sum	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-1
quixbugs_python	python	gpt-4o	020_python_max_sublist_sum	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-2
quixbugs_python	python	gpt-4o	020_python_max_sublist_sum	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-3
quixbugs_python	python	gpt-4o	020_python_max_sublist_sum	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-4
